longitude,latitude,avg_rad
121.18333382280002,14.029166778900006,6.440000057220459
121.17500048940002,14.025000112200004,16.959999084472656
121.1791671561,14.025000112200004,18.200000762939453
121.18333382280002,14.025000112200004,17.239999771118164
121.1791671561,14.02083344550001,19.010000228881836
121.18333382280002,14.02083344550001,17.18000030517578
121.1875004895,14.02083344550001,6.920000076293945
121.1791671561,14.016666778800008,17.209999084472656
121.18333382280002,14.016666778800008,12.699999809265137
121.1875004895,14.016666778800008,7.940000057220459
121.17500048940002,14.012500112100007,25.790000915527344
121.1791671561,14.012500112100007,20.25
121.18333382280002,14.012500112100007,10.520000457763672
121.1875004895,14.012500112100007,6.789999961853027
121.19166715620003,14.012500112100007,4.46999979019165
121.16666715600002,14.008333445400005,19.020000457763672
121.17083382269999,14.008333445400005,26.799999237060547
121.17500048940002,14.008333445400005,26.8700008392334
121.1791671561,14.008333445400005,20.0
121.18333382280002,14.008333445400005,11.720000267028809
121.1875004895,14.008333445400005,5.079999923706055
121.19166715620003,14.008333445400005,2.9100000858306885
121.16250048929999,14.004166778700004,7.510000228881836
121.16666715600002,14.004166778700004,14.789999961853027
121.17083382269999,14.004166778700004,13.529999732971191
121.17500048940002,14.004166778700004,16.690000534057617
121.1791671561,14.004166778700004,15.050000190734863
121.18333382280002,14.004166778700004,6.579999923706055
121.1875004895,14.004166778700004,4.28000020980835
121.19166715620003,14.004166778700004,3.2100000381469727
121.1958338229,14.004166778700004,2.509999990463257
121.14166715580001,14.00000011200001,2.5399999618530273
121.15416715589998,14.00000011200001,3.940000057220459
121.15833382260001,14.00000011200001,7.070000171661377
121.16250048929999,14.00000011200001,16.90999984741211
121.16666715600002,14.00000011200001,18.170000076293945
121.17083382269999,14.00000011200001,15.680000305175781
121.17500048940002,14.00000011200001,14.069999694824219
121.1791671561,14.00000011200001,12.520000457763672
121.18333382280002,14.00000011200001,4.920000076293945
121.1875004895,14.00000011200001,4.53000020980835
121.19166715620003,14.00000011200001,3.990000009536743
121.1958338229,14.00000011200001,4.21999979019165
121.13750048909998,13.995833445300008,5.96999979019165
121.14166715580001,13.995833445300008,5.909999847412109
121.14583382249998,13.995833445300008,3.6700000762939453
121.15416715589998,13.995833445300008,4.300000190734863
121.15833382260001,13.995833445300008,9.779999732971191
121.16250048929999,13.995833445300008,16.81999969482422
121.16666715600002,13.995833445300008,16.290000915527344
121.17083382269999,13.995833445300008,14.489999771118164
121.17500048940002,13.995833445300008,9.289999961853027
121.1791671561,13.995833445300008,8.710000038146973
121.18333382280002,13.995833445300008,4.050000190734863
121.1875004895,13.995833445300008,3.1700000762939453
121.19166715620003,13.995833445300008,2.4000000953674316
121.1958338229,13.995833445300008,6.179999828338623
121.1333338224,13.991666778600006,2.200000047683716
121.13750048909998,13.991666778600006,4.699999809265137
121.14166715580001,13.991666778600006,7.730000019073486
121.14583382249998,13.991666778600006,3.430000066757202
121.15000048920001,13.991666778600006,2.369999885559082
121.15416715589998,13.991666778600006,3.0399999618530273
121.15833382260001,13.991666778600006,3.450000047683716
121.16250048929999,13.991666778600006,3.819999933242798
121.16666715600002,13.991666778600006,9.84000015258789
121.17083382269999,13.991666778600006,10.6899995803833
121.17500048940002,13.991666778600006,5.230000019073486
121.1791671561,13.991666778600006,5.730000019073486
121.18333382280002,13.991666778600006,3.450000047683716
121.1875004895,13.991666778600006,2.5399999618530273
121.19166715620003,13.991666778600006,2.2200000286102295
121.1958338229,13.991666778600006,3.640000104904175
121.20000048960003,13.991666778600006,3.5
121.12916715570003,13.987500111900005,1.3899999856948853
121.1333338224,13.987500111900005,1.840000033378601
121.13750048909998,13.987500111900005,4.71999979019165
121.14166715580001,13.987500111900005,8.729999542236328
121.14583382249998,13.987500111900005,3.799999952316284
121.15000048920001,13.987500111900005,3.2300000190734863
121.15416715589998,13.987500111900005,3.9000000953674316
121.15833382260001,13.987500111900005,3.8499999046325684
121.16250048929999,13.987500111900005,4.599999904632568
121.16666715600002,13.987500111900005,10.289999961853027
121.17083382269999,13.987500111900005,10.510000228881836
121.17500048940002,13.987500111900005,4.380000114440918
121.1791671561,13.987500111900005,3.680000066757202
121.18333382280002,13.987500111900005,2.450000047683716
121.1875004895,13.987500111900005,1.899999976158142
121.19166715620003,13.987500111900005,1.7799999713897705
121.1958338229,13.987500111900005,1.809999942779541
121.20000048960003,13.987500111900005,1.7400000095367432
121.2041671563,13.987500111900005,1.8700000047683716
121.20833382299998,13.987500111900005,3.130000114440918
121.23750048990001,13.987500111900005,0.8899999856948853
121.24166715659999,13.987500111900005,0.800000011920929
121.12916715570003,13.983333445200003,1.5800000429153442
121.1333338224,13.983333445200003,1.899999976158142
121.13750048909998,13.983333445200003,4.400000095367432
121.14166715580001,13.983333445200003,6.230000019073486
121.14583382249998,13.983333445200003,6.099999904632568
121.15000048920001,13.983333445200003,5.679999828338623
121.15416715589998,13.983333445200003,4.610000133514404
121.15833382260001,13.983333445200003,4.070000171661377
121.16250048929999,13.983333445200003,4.400000095367432
121.16666715600002,13.983333445200003,9.470000267028809
121.17083382269999,13.983333445200003,9.40999984741211
121.17500048940002,13.983333445200003,3.0399999618530273
121.1791671561,13.983333445200003,2.259999990463257
121.18333382280002,13.983333445200003,2.0999999046325684
121.1875004895,13.983333445200003,2.1600000858306885
121.19166715620003,13.983333445200003,1.8799999952316284
121.1958338229,13.983333445200003,1.9299999475479126
121.20000048960003,13.983333445200003,2.2300000190734863
121.2041671563,13.983333445200003,2.559999942779541
121.20833382299998,13.983333445200003,3.240000009536743
121.2125004897,13.983333445200003,3.0899999141693115
121.21666715639998,13.983333445200003,1.8600000143051147
121.23333382319998,13.983333445200003,0.7900000214576721
121.23750048990001,13.983333445200003,0.7699999809265137
121.24166715659999,13.983333445200003,0.7599999904632568
121.24583382330002,13.983333445200003,0.7200000286102295
121.12083382230003,13.979166778500009,1.0800000429153442
121.125000489,13.979166778500009,0.8100000023841858
121.12916715570003,13.979166778500009,1.1799999475479126
121.1333338224,13.979166778500009,1.3899999856948853
121.13750048909998,13.979166778500009,3.190000057220459
121.14166715580001,13.979166778500009,5.170000076293945
121.14583382249998,13.979166778500009,8.579999923706055
121.15000048920001,13.979166778500009,4.860000133514404
121.15416715589998,13.979166778500009,4.619999885559082
121.15833382260001,13.979166778500009,6.269999980926514
121.16250048929999,13.979166778500009,6.489999771118164
121.16666715600002,13.979166778500009,8.229999542236328
121.17083382269999,13.979166778500009,5.559999942779541
121.17500048940002,13.979166778500009,2.7300000190734863
121.1791671561,13.979166778500009,2.299999952316284
121.18333382280002,13.979166778500009,2.109999895095825
121.1875004895,13.979166778500009,2.2300000190734863
121.19166715620003,13.979166778500009,2.2799999713897705
121.1958338229,13.979166778500009,2.4800000190734863
121.20000048960003,13.979166778500009,3.049999952316284
121.2041671563,13.979166778500009,3.049999952316284
121.20833382299998,13.979166778500009,2.319999933242798
121.2125004897,13.979166778500009,2.0399999618530273
121.21666715639998,13.979166778500009,1.6399999856948853
121.22083382310001,13.979166778500009,1.149999976158142
121.22500048979998,13.979166778500009,0.8899999856948853
121.22916715650001,13.979166778500009,0.8600000143051147
121.23333382319998,13.979166778500009,0.8500000238418579
121.23750048990001,13.979166778500009,0.8199999928474426
121.24166715659999,13.979166778500009,0.6899999976158142
121.24583382330002,13.979166778500009,0.7099999785423279
121.125000489,13.975000111800007,0.9800000190734863
121.12916715570003,13.975000111800007,0.8999999761581421
121.1333338224,13.975000111800007,1.940000057220459
121.13750048909998,13.975000111800007,3.1600000858306885
121.14166715580001,13.975000111800007,5.659999847412109
121.14583382249998,13.975000111800007,8.550000190734863
121.15000048920001,13.975000111800007,7.739999771118164
121.15416715589998,13.975000111800007,7.079999923706055
121.15833382260001,13.975000111800007,10.039999961853027
121.16250048929999,13.975000111800007,9.569999694824219
121.16666715600002,13.975000111800007,8.529999732971191
121.17083382269999,13.975000111800007,4.150000095367432
121.17500048940002,13.975000111800007,3.109999895095825
121.1791671561,13.975000111800007,3.2300000190734863
121.18333382280002,13.975000111800007,3.1500000953674316
121.1875004895,13.975000111800007,2.880000114440918
121.19166715620003,13.975000111800007,3.8299999237060547
121.1958338229,13.975000111800007,3.75
121.20000048960003,13.975000111800007,4.050000190734863
121.2041671563,13.975000111800007,3.490000009536743
121.20833382299998,13.975000111800007,1.8700000047683716
121.2125004897,13.975000111800007,1.7000000476837158
121.21666715639998,13.975000111800007,1.340000033378601
121.22083382310001,13.975000111800007,0.9599999785423279
121.22500048979998,13.975000111800007,0.8199999928474426
121.22916715650001,13.975000111800007,0.8899999856948853
121.23333382319998,13.975000111800007,0.8199999928474426
121.23750048990001,13.975000111800007,0.8299999833106995
121.24166715659999,13.975000111800007,0.75
121.24583382330002,13.975000111800007,0.7099999785423279
121.125000489,13.970833445100006,1.149999976158142
121.12916715570003,13.970833445100006,1.0399999618530273
121.1333338224,13.970833445100006,1.3200000524520874
121.13750048909998,13.970833445100006,1.8600000143051147
121.14166715580001,13.970833445100006,4.019999980926514
121.14583382249998,13.970833445100006,5.320000171661377
121.15000048920001,13.970833445100006,7.710000038146973
121.15416715589998,13.970833445100006,9.970000267028809
121.15833382260001,13.970833445100006,13.640000343322754
121.16250048929999,13.970833445100006,15.680000305175781
121.16666715600002,13.970833445100006,15.479999542236328
121.17083382269999,13.970833445100006,8.819999694824219
121.17500048940002,13.970833445100006,6.900000095367432
121.1791671561,13.970833445100006,4.820000171661377
121.18333382280002,13.970833445100006,4.699999809265137
121.1875004895,13.970833445100006,5.369999885559082
121.19166715620003,13.970833445100006,4.289999961853027
121.1958338229,13.970833445100006,4.96999979019165
121.20000048960003,13.970833445100006,5.369999885559082
121.2041671563,13.970833445100006,4.590000152587891
121.20833382299998,13.970833445100006,2.5399999618530273
121.2125004897,13.970833445100006,2.0799999237060547
121.21666715639998,13.970833445100006,1.340000033378601
121.22083382310001,13.970833445100006,1.0499999523162842
121.22500048979998,13.970833445100006,0.8899999856948853
121.22916715650001,13.970833445100006,0.8399999737739563
121.23333382319998,13.970833445100006,0.8199999928474426
121.23750048990001,13.970833445100006,0.8100000023841858
121.24166715659999,13.970833445100006,0.7300000190734863
121.24583382330002,13.970833445100006,0.6700000166893005
121.125000489,13.966666778400004,1.8899999856948853
121.12916715570003,13.966666778400004,1.7300000190734863
121.1333338224,13.966666778400004,2.009999990463257
121.13750048909998,13.966666778400004,2.4800000190734863
121.14166715580001,13.966666778400004,3.799999952316284
121.14583382249998,13.966666778400004,4.369999885559082
121.15000048920001,13.966666778400004,5.300000190734863
121.15416715589998,13.966666778400004,9.039999961853027
121.15833382260001,13.966666778400004,10.170000076293945
121.16250048929999,13.966666778400004,10.039999961853027
121.16666715600002,13.966666778400004,12.140000343322754
121.17083382269999,13.966666778400004,11.329999923706055
121.17500048940002,13.966666778400004,8.680000305175781
121.1791671561,13.966666778400004,7.829999923706055
121.18333382280002,13.966666778400004,8.720000267028809
121.1875004895,13.966666778400004,10.109999656677246
121.19166715620003,13.966666778400004,6.940000057220459
